video_id,start_time_seconds,end_time_seconds,labels
NvRB6Kwi2-c,30.0,40.0,"[72, 137]"
NvZPZACQTjw,10.0,20.0,[467]
NviacwFRP4c,320.0,330.0,"[0, 56, 300]"
Nvt1BsCQ6yQ,30.0,40.0,"[72, 137]"
NvlCImgdDVo,80.0,90.0,[58]
Nv_xncrZfCg,20.0,30.0,[72]
NvT6ypvmQQk,0.0,10.0,"[137, 387, 388]"
Nvq1CgQdIfU,30.0,40.0,"[72, 137]"
5AdeNHlPnvs,100.0,110.0,[233]
5AtdNZxX0Z8,0.0,10.0,[441]
5AMMRWoYj9g,10.0,20.0,"[8, 69]"
5AppPHhDkgE,80.0,90.0,"[137, 518]"
5AjGNbvvf6E,0.0,10.0,[137]
5AAYAhVcZNM,30.0,40.0,"[137, 354]"
5AHG1q3aSpU,30.0,40.0,[72]
jkn29p1aLdI,30.0,40.0,"[0, 384]"
vfdbq_CU178,30.0,40.0,[72]
vfscNjNneZg,0.0,10.0,"[256, 137]"
vf3n40mDLHw,20.0,30.0,[137]
vfhzc8JiAQ4,30.0,40.0,"[0, 72]"
vfMEPOl1Wqw,10.0,20.0,[137]
vf5O9eXAXME,110.0,120.0,[137]
vfc8rbT-qvM,30.0,40.0,[254]
vfxB4rF8i1g,0.0,10.0,"[0, 72]"
6vDMRkvF4f4,310.0,320.0,[72]
6vv_w-TvcrY,120.0,130.0,[72]
6v3wp68wBCE,50.0,60.0,[72]
6vcpZCbAd1U,1.0,11.0,"[0, 489]"
6vSSsSpWUDI,30.0,40.0,"[0, 41]"
cLaxaz68adc,170.0,180.0,"[137, 457]"
oxhFIoExrMk,30.0,40.0,"[137, 27]"
oxVqCSgjrnY,230.0,240.0,[72]
oxQyuDoFno0,30.0,40.0,"[8, 137]"
oxlcd9jsnLQ,50.0,60.0,"[137, 497]"
Smi5-VD_rB8,30.0,40.0,"[137, 258, 273]"
Smdt9PR-WdY,50.0,60.0,"[137, 38]"
SmOwn_OEJTo,30.0,40.0,"[0, 137, 72]"
SmzO3LW2Z1Y,70.0,80.0,"[418, 476]"
SmMhRavfTzg,30.0,40.0,"[137, 274, 239]"
Sm5rhxYA_78,60.0,70.0,"[496, 516]"
SmylrxjLU70,0.0,10.0,"[0, 72, 491]"
vmD-hfOHmX4,30.0,40.0,[515]
vmVOWilkmOA,210.0,220.0,[137]
vmD-9_ZifB8,70.0,80.0,[137]
vmeWtjzGZPs,0.0,10.0,[388]
vmCvyAgLJWc,26.0,36.0,[286]
vmxCQHqiM54,30.0,40.0,"[0, 388]"
vmC2NyFJ-i8,280.0,290.0,"[0, 480]"
vm9mPLYEv7c,30.0,40.0,"[137, 501]"
vmAsxFQbEg4,190.0,200.0,"[0, 500]"
5wGUyhy4Tco,30.0,40.0,"[137, 27]"
5w5XYrdeQ7U,350.0,360.0,[64]
5w0Vzjf0b5M,30.0,40.0,[72]
5wY6HWISVjk,30.0,40.0,"[137, 27]"
5wswcTeiEIY,10.0,20.0,[239]
5wjiU7kz9rM,30.0,40.0,"[0, 72]"
myWiV_HMXtc,10.0,20.0,[14]
mys9igOwNMI,40.0,50.0,[72]
my65DVXCPu4,30.0,40.0,[288]
myGffB4WcF8,30.0,40.0,[137]
my3ozhGOpsg,190.0,200.0,"[137, 388]"
myzIiNfXJnY,400.0,410.0,[137]
myzjkrssNL8,30.0,40.0,"[137, 217]"
myGef3nriL8,30.0,40.0,[137]
mym2LZ1va6I,30.0,40.0,[495]
2rrx6RjILu8,530.0,540.0,"[288, 371, 372]"
2r8htWut1V8,70.0,80.0,"[0, 41, 59]"
2rJn94itrBo,190.0,200.0,"[72, 137]"
2rI9D2T-WZs,30.0,40.0,[8]
2rPv0UjHwR4,100.0,110.0,"[504, 513]"
2rM5bInx6wY,60.0,70.0,"[8, 137, 507]"
2rPN7Ry_Hx8,200.0,210.0,"[0, 444]"
2rcRqeXnsNw,18.0,28.0,[300]
2r65xKhUEsc,100.0,110.0,"[513, 300]"
R9g0Jqb6vGA,30.0,40.0,"[0, 491, 404]"
R92yLdlmkQY,30.0,40.0,"[137, 501]"
R92RitRb7hc,90.0,100.0,"[0, 25]"
R9IconPD-QM,110.0,120.0,"[137, 260, 497]"
RUpIc0iNqlo,140.0,150.0,"[288, 372]"
RU0V9LTH0SI,400.0,410.0,"[0, 388]"
RUD1QBPKwgo,30.0,40.0,"[137, 263, 239]"
RUGXRIiwH0Q,370.0,380.0,[367]
RUhCx_C5eNw,250.0,260.0,"[0, 41]"
oHhy4demgTc,8.0,18.0,[485]
oHLeUJeDL1A,30.0,40.0,"[256, 137]"
gESVgMlALZI,30.0,40.0,"[137, 219]"
gEWPYk1Wl4Y,20.0,30.0,"[72, 137]"
gEtq523Abjo,70.0,80.0,[137]
gE-k8wLw6cc,17.0,27.0,"[368, 378]"
gEYTdeQiFv8,30.0,40.0,[137]
gEHu1i3csEM,500.0,510.0,"[137, 60]"
gE4S_Xp0SS0,220.0,230.0,"[0, 300, 510, 343]"
8Tgad6VT_x8,440.0,450.0,"[0, 507, 71]"
8TodOGHkHIY,210.0,220.0,"[0, 426]"
8TVgx-oXkWA,10.0,20.0,"[216, 137, 226, 497]"
8Ti-qa2gvoc,29.0,39.0,[288]
8TkXXqFWNWQ,240.0,250.0,"[0, 16, 41]"
8T-ElyQVDAI,60.0,70.0,[72]
8TnjXTtWinU,1.0,11.0,"[64, 513]"
8T0FDAMUfjU,30.0,40.0,"[137, 219, 277, 270]"
8TyBaWkeSUw,160.0,170.0,"[288, 374]"
wS4d-q9H4NE,70.0,80.0,[137]
wSeT9dlfDTc,30.0,40.0,[137]
wSDDZL5mauE,21.0,31.0,[72]
wSFSm0cLylM,10.0,20.0,"[0, 58]"
wSvwpjjHB4s,20.0,30.0,[72]
wSSRh_f5PeE,0.0,10.0,[515]
wSDBLBR5r4Y,250.0,260.0,"[8, 66, 69]"
DzK0mQER28A,30.0,40.0,"[0, 72]"
Dz8filbrC98,40.0,50.0,"[0, 56]"
DzlD845npq4,90.0,100.0,"[288, 444]"
Dzkfz9UWu_E,140.0,150.0,"[137, 274]"
DzPgOLFJOzI,540.0,550.0,"[0, 41]"
E_W73B44qOk,10.0,20.0,"[137, 457]"
E_MduLB4AzM,30.0,40.0,[472]
E_34BmDVnOI,180.0,190.0,"[137, 282]"
E_kta855uAQ,10.0,20.0,"[0, 137, 426, 506]"
E_IG2ubeTME,30.0,40.0,[137]
E_Lmz0XzIvs,10.0,20.0,"[0, 137, 418]"
E_GwHraQ-L4,30.0,40.0,"[388, 300]"
E_5lnbZeN_M,80.0,90.0,"[0, 300, 343]"
E_vMeWnTdSU,390.0,400.0,"[444, 367]"
E_ZBELcyb3g,30.0,40.0,[137]
E_CC0-yBqVA,110.0,120.0,"[288, 370, 371]"
vXpmjNcONdo,80.0,90.0,"[8, 137, 507]"
vXOhbFavtqU,60.0,70.0,[426]
vXOwQ7_5f3M,360.0,370.0,[298]
vX_dxW43ZXo,120.0,130.0,[375]
vXirqYh1-N4,20.0,30.0,[57]
vXtk2JEP0zM,110.0,120.0,[137]
vXUW_go3sV4,130.0,140.0,[458]
vXuulzjQP8k,10.0,20.0,"[0, 2, 388]"
pBaq3_GDAJg,30.0,40.0,"[0, 5]"
pBbg1Q5AxQM,0.0,10.0,"[0, 3, 137, 16, 506]"
pBpR17oDT8M,15.0,25.0,"[0, 47]"
pB8xsFy0Xd4,30.0,40.0,"[137, 219]"
pB3Wtc8SPq8,60.0,70.0,"[137, 27]"
pBJEGjAivRs,20.0,30.0,"[137, 513]"
pB421zmqfK8,30.0,40.0,[137]
pB6t7JK-9MI,520.0,530.0,"[0, 72, 510]"
pBOIODl8aJI,160.0,170.0,[72]
AAEi8dByzyI,30.0,40.0,"[137, 441]"
AAqDGzjatbw,50.0,60.0,[137]
AAdfuS_YW3c,30.0,40.0,"[0, 511]"
AATdlGzJZNw,30.0,40.0,"[0, 137, 72, 491]"
AAfHY3JRgmQ,30.0,40.0,[343]
AAR8DtMEzCg,30.0,40.0,"[0, 72]"
AAB0AZGxF6w,200.0,210.0,"[0, 354]"
AA8qR5FK4j0,30.0,40.0,[388]
AATRh0Nfkno,30.0,40.0,[300]
AAFsg91kje4,30.0,40.0,"[137, 239]"
AAD-o7kW39E,30.0,40.0,[444]
eZvYi9PsAm8,0.0,10.0,[388]
eZrrzGgTpfk,100.0,110.0,"[137, 510]"
eZvnPXlzG4o,110.0,120.0,"[288, 487]"
eZUQ2FdwIyY,10.0,20.0,"[137, 463]"
eZl4v_Lou3I,500.0,510.0,[513]
eZC1AP_JjXM,30.0,40.0,[137]
eZQsVitDCDs,130.0,140.0,"[0, 444]"
NGdRVbjtR3g,30.0,40.0,"[0, 491]"
NGH5Gi_6pIE,10.0,20.0,[137]
NGLTevMKHqI,1.0,11.0,[470]
LNmJcHUrVFI,23.0,33.0,"[491, 404]"
LNamtzK83W0,280.0,290.0,[137]
LNoDqTBH4QU,30.0,40.0,"[137, 254]"
LNN9XR8WnaM,30.0,40.0,[426]
LNLZtGy3Wqk,30.0,40.0,"[0, 137]"
LNwCQ3DN8kw,460.0,470.0,[418]
LNFAeJ06KVs,30.0,40.0,[137]
e1sWvJsGOAc,300.0,310.0,[137]
e1eYWTJoIh0,100.0,110.0,"[0, 61]"
e1CyYubSNzY,360.0,370.0,"[0, 137, 426, 510]"
e1PG31QlQmc,80.0,90.0,"[137, 27, 260]"
e1I92xa9UzY,210.0,220.0,"[0, 8, 137, 508]"
AOTHPLM0v_k,30.0,40.0,[137]
AOFRlvrRb_o,30.0,40.0,"[137, 254]"
AOxNGED0RuA,30.0,40.0,[72]
AOBITNYe9Io,30.0,40.0,[137]
AOL8Om5Cs8E,6.0,16.0,[404]
AON37kCpOBw,40.0,50.0,"[0, 58, 506]"
AOgbZUl0y0A,30.0,40.0,"[137, 234]"
AOHy4Ca9bkw,0.0,10.0,"[364, 365]"
AOS2pveakKg,160.0,170.0,[513]
AOHOietFz0k,30.0,40.0,"[137, 254]"
XbT0lH7FifU,290.0,300.0,[137]
XbqcSSoRhk0,30.0,40.0,"[137, 277]"
LTebtHsTy7A,30.0,40.0,"[0, 481]"
LTG-uVV_6q0,30.0,40.0,"[137, 252]"
LT5mUSYUzHg,30.0,40.0,"[0, 137, 426]"
LTj1Xh-vuE0,80.0,90.0,"[384, 137]"
LTDle_h2YD8,0.0,10.0,[137]
LTwmasM5srI,30.0,40.0,[484]
LTMCyU1OSi4,10.0,20.0,[300]
LTvclPtGXGw,30.0,40.0,"[288, 374]"
LTaJhm98DzQ,30.0,40.0,[72]
LTF5K9H5pPA,80.0,90.0,[343]
jn5HHrCG9pg,90.0,100.0,"[0, 137, 72]"
jns0QBl5X4s,30.0,40.0,"[0, 300, 510, 343]"
jn1mSP8Hk8A,30.0,40.0,[22]
Rf7vygfb7w4,10.0,20.0,[137]
RfC3BP8AWew,70.0,80.0,"[0, 137, 239]"
RfRI7TvuQfk,390.0,400.0,"[483, 495]"
RfGSlaxcN0w,30.0,40.0,"[288, 300]"
RfhQoE7QlV4,10.0,20.0,"[137, 458]"
EPjfqS5NvCY,30.0,40.0,"[0, 137]"
EPO3S649TNs,30.0,40.0,"[137, 267]"
EPPtl4PF7CM,30.0,40.0,[47]
EPvITrab4fU,120.0,130.0,"[137, 27]"
EPMRINfhU8g,60.0,70.0,[137]
EPn-_Sub7vc,30.0,40.0,"[0, 137, 277]"
w1Kb6BNXJQg,30.0,40.0,"[388, 300]"
w1cUO3QlULE,30.0,40.0,"[0, 72]"
4ZTPDmqaXok,30.0,40.0,"[137, 239]"
4ZuwIgGNVfA,18.0,28.0,[72]
4ZpeXiY0iZI,0.0,10.0,"[368, 300]"
4ZwGxgOwBUc,140.0,150.0,"[0, 137, 235, 229]"
4ZiThDAClro,80.0,90.0,"[0, 465, 471]"
4ZOnkn4XnOM,200.0,210.0,"[426, 509]"
vy2gUzgmBzQ,180.0,190.0,"[137, 219, 281]"
vyJN0snQW-w,30.0,40.0,[72]
vyNstX5b1V8,290.0,300.0,"[137, 251]"
vykrv5BaW-s,300.0,310.0,"[0, 137, 248]"
vyNE04GwwG4,0.0,10.0,"[0, 137, 494]"
vyuBG_HceUI,30.0,40.0,"[137, 67]"
vywEqti4tBo,240.0,250.0,[288]
Q0VVfneN8MI,110.0,120.0,[137]
Q0KxYhDytl8,110.0,120.0,[388]
Q0xb0igkrso,9.0,19.0,"[0, 52]"
Q02PIu4Uhyc,160.0,170.0,[72]
Q0EYkjEkde4,10.0,20.0,"[16, 137]"
Q0K4lLjQNt0,30.0,40.0,[72]
Q0-CI3XJvxw,570.0,580.0,"[0, 437]"
F7Y1T-rQ2JU,410.0,420.0,[137]
F7sg58qV70s,0.0,10.0,"[0, 137, 388]"
F7eX5VXbvNo,30.0,40.0,[426]
F7r5A8N66hA,50.0,60.0,"[137, 266, 275]"
F7G3tjsh8rI,30.0,40.0,[72]
F7s7mR4NizI,240.0,250.0,"[8, 137]"
_F1yu25aexk,30.0,40.0,[515]
_FL7ismi3NA,50.0,60.0,[137]
_Fv19hetipg,120.0,130.0,"[137, 275, 501]"
_Fdo-H_1qZo,220.0,230.0,"[506, 61]"
_FZcjv-M9Xk,30.0,40.0,[137]
4gO7VuhVuTU,230.0,240.0,"[137, 404]"
4gfbYkc_LQU,30.0,40.0,"[72, 137]"
4g3Qdd8RvTM,30.0,40.0,"[0, 16, 22]"
4gEmWJCPZGo,370.0,380.0,[137]
QaztnraboyI,450.0,460.0,[288]
QaVWUdlUl6g,6.0,16.0,"[0, 137, 280]"
vr-aNOVU3g8,230.0,240.0,[505]
vrNQbCbBlLY,130.0,140.0,"[137, 233]"
vrs83greDIA,30.0,40.0,"[137, 258]"
AgJH6Ul1EFg,130.0,140.0,"[137, 278]"
AgiVUUy1uIs,9.0,19.0,"[137, 27]"
Agi5ySKb1tY,23.7,33.7,[384]
AgtjkahTVVw,170.0,180.0,[57]
AgRd-3NwxCM,30.0,40.0,"[137, 273]"
AgLm7rSg5JA,90.0,100.0,[426]
Fx69-o3Vc-U,40.0,50.0,[362]
FxEwKuTPw20,110.0,120.0,"[0, 41, 506]"
NkPPFSIInXs,130.0,140.0,"[0, 444]"
NkXnFG08OjY,480.0,490.0,[288]
NkFdbUx87ko,150.0,160.0,[384]
NkJCk0lvNkU,30.0,40.0,"[0, 473]"
BD2mfuPbL4c,60.0,70.0,"[0, 72]"
BDvQNm7FggM,0.0,10.0,[137]
BDk9MPt_gCc,30.0,40.0,[137]
BDmigkNdKSo,30.0,40.0,"[137, 219]"
BDdBGKVQw_Y,30.0,40.0,[72]
ZzXkHCN4FyQ,30.0,40.0,"[0, 388]"
ZzyWbehtt0M,30.0,40.0,"[226, 229, 137, 251, 248, 27]"
Zzho-bOgVLU,150.0,160.0,[478]
LxUDDBAlhjU,430.0,440.0,[343]
Lx6xaU2Ti7s,340.0,350.0,[426]
LxUWfxvwELQ,360.0,370.0,"[137, 458]"
Lxti4ImPVy8,270.0,280.0,[72]
LxtiBQ3OeMM,400.0,410.0,"[506, 444]"
iKbuJh5GYF4,30.0,40.0,"[0, 72]"
iKXpg0lgTVs,190.0,200.0,"[288, 370, 371]"
4OWph2BvqAA,30.0,40.0,"[0, 525]"
4OHZaHeTjGg,20.0,30.0,[72]
4OUFnQ1ig7g,20.0,30.0,"[0, 404]"
4OvgouW2OyA,30.0,40.0,[368]
EaK7_sA9qGk,13.0,23.0,"[137, 388]"
Ea9GzQ7331w,30.0,40.0,[137]
EaavIk3fkoo,110.0,120.0,"[0, 137, 458, 470]"
EacJsCirabE,30.0,40.0,"[0, 72]"
EaQTfekDdgw,150.0,160.0,[300]
Eaf8HNw-2QU,30.0,40.0,"[137, 239]"
EayN_Jj0740,90.0,100.0,[137]
EaucCW5AuNA,30.0,40.0,"[0, 51, 509]"
EakI8v4Ztt4,30.0,40.0,"[72, 50]"
EabhwDpC30s,30.0,40.0,[137]
EaEKsP3QYTk,210.0,220.0,"[496, 516]"
PRsZxwbHTlY,580.0,590.0,[15]
PRRcVdXsBQg,90.0,100.0,[137]
PRZMVrt9jVA,30.0,40.0,"[0, 16, 137]"
PRzBkZSSyY0,0.0,10.0,[137]
XKK1pc3u4d8,20.0,30.0,[72]
XK29CRPp4l4,30.0,40.0,"[0, 137, 254]"
XKi2-b3YrWY,310.0,320.0,"[0, 16, 506]"
XKmNaJpeHcY,110.0,120.0,[516]
XKFk3hHAOf4,30.0,40.0,[72]
XKvLkIM8dck,40.0,50.0,"[388, 300]"
XKDr1e4_TkQ,150.0,160.0,[444]
XKhRBY3qny8,30.0,40.0,"[0, 288]"
75UH33tO0Bo,30.0,40.0,"[137, 251]"
759nCPg2ods,30.0,40.0,"[0, 137, 27]"
NQNotrOqoF4,150.0,160.0,[343]
NQXQsVawPhU,30.0,40.0,"[0, 137, 217]"
NQ0EBLAHIOE,0.0,10.0,[38]
NQnH_JzTxaY,7.0,17.0,[426]
NQddcOXRcmI,9.0,19.0,"[0, 22]"
NQvwR2jkVUo,540.0,550.0,[381]
NQdJhE3JIaI,50.0,60.0,"[0, 72]"
NQaSx811elo,28.0,38.0,[72]
6r72v1BpNvI,30.0,40.0,"[0, 56]"
6rsLfmxzGlM,120.0,130.0,"[0, 300]"
6rCfhF-fNb4,30.0,40.0,[137]
6rJrrfRO3cA,490.0,500.0,"[0, 137, 426]"
6rTnFRkcNYs,170.0,180.0,"[0, 362]"
OkRayrbryAo,200.0,210.0,"[137, 27]"
OkcBJawiIHA,250.0,260.0,[253]
Oke5ju50Fgw,10.0,20.0,"[0, 388]"
OkBDUS28fL4,0.0,10.0,"[0, 137]"
Ok-ia7ziJy0,30.0,40.0,"[137, 229]"
HdfLL2PRxfA,30.0,40.0,"[137, 444]"
Hd6_O3dlePI,270.0,280.0,"[0, 426]"
HdvvHxY1mDQ,10.0,20.0,"[0, 300, 509]"
Hd2GHab-tjo,0.0,10.0,[137]
HdGE3gaIf4w,19.0,29.0,"[0, 137, 354]"
HdwIHDDXYVw,30.0,40.0,"[0, 137, 444]"
HdPyCHQVKPc,30.0,40.0,[487]
HdRPdh-cSTw,140.0,150.0,"[137, 27, 260]"
Hdko95EitpI,40.0,50.0,"[137, 282, 505, 270]"
HdsRdttAC04,420.0,430.0,[388]
t5fW1-6iXZY,70.0,80.0,"[216, 27, 229]"
t5fv6TTbsA0,510.0,520.0,"[0, 388, 300]"
t5RqDGLiDvo,0.0,10.0,"[137, 281]"
t5P_HJrrD64,90.0,100.0,"[137, 276]"
7Czq0yfgclU,0.0,10.0,"[288, 444]"
7C53GfbWiv0,30.0,40.0,"[0, 137, 72]"
7CF182nt-bE,30.0,40.0,[137]
GKuVzN1VrfM,60.0,70.0,[137]
GKNkRr4ya2o,60.0,70.0,"[0, 506, 509, 342]"
GKc8PCTen8Q,350.0,360.0,[300]
GKEix1KhYl4,0.0,10.0,[487]
BV49gEN-0l0,60.0,70.0,[388]
BVwe13xVidc,0.0,10.0,[137]
BVlh3igb-7g,0.0,10.0,[404]
BV9rj8Q99aI,30.0,40.0,"[0, 15]"
BVch9SzTjZw,30.0,40.0,"[288, 283, 300]"
BVYkJgfuDNs,80.0,90.0,"[0, 499]"
BVonSUC3zIQ,20.0,30.0,[137]
BVt8RgNrwbQ,30.0,40.0,[137]
0KXI3QmISXM,30.0,40.0,"[0, 53]"
0K7573uICwg,21.0,31.0,"[72, 137]"
0KnYLPxGYf0,30.0,40.0,[41]
0KXc1iKGh7s,14.0,24.0,[53]
0K-zyeLuKho,30.0,40.0,"[0, 137]"
0Kwzah-Rf70,40.0,50.0,[72]
3w3fD54bNvU,30.0,40.0,[137]
3wtljF24MVk,11.0,21.0,[27]
3w_LsKl-3Pk,30.0,40.0,"[264, 137]"
3wUUgX-vy3E,50.0,60.0,"[0, 72]"
3w-AEo6rgI8,30.0,40.0,"[137, 27]"
zEf5zGeE7xU,100.0,110.0,[254]
zEhhAGhUYjE,110.0,120.0,"[509, 500, 61]"
zEyHNOZWNNk,60.0,70.0,"[137, 266, 219, 263]"
HtOLFmOW6Bc,17.0,27.0,[404]
HtXtfCR-MUg,60.0,70.0,"[504, 137, 53]"
HtZKBWiVPbI,250.0,260.0,"[137, 27]"
HtRjRuKnvjI,30.0,40.0,"[137, 253]"
Ht_IiMEbMJk,70.0,80.0,"[0, 3, 14]"
HtyMpKaL1RA,420.0,430.0,"[0, 8, 507, 508]"
Htcox5E1n68,50.0,60.0,[426]
HtPHEYhObfU,0.0,10.0,[72]
QNcSk5e-FII,210.0,220.0,"[0, 300]"
QNQ3sAMxZPY,110.0,120.0,[137]
QNHEb3uKVTM,100.0,110.0,"[0, 137, 354]"
QNbWOWxoT7s,190.0,200.0,"[418, 437]"
QN8JhcutUBQ,30.0,40.0,[72]
QNXJE2gKVK4,40.0,50.0,[300]
gdDgkU7UrgQ,30.0,40.0,"[0, 22]"
gdSG69vFcuM,560.0,570.0,[367]
gdEhvS9P1DI,10.0,20.0,"[137, 219]"
gdvxYM9H7_8,21.0,31.0,[388]
v5oorz0sCeE,150.0,160.0,[377]
v5SsASLy2c8,210.0,220.0,[137]
v50eBkgYW-I,6.0,16.0,"[64, 496, 513]"
v5qpjASGr-Y,80.0,90.0,"[0, 298, 300]"
v5x0zXCuJJc,50.0,60.0,[377]
v56paXFFfig,20.0,30.0,[426]
v592zQpuaJA,390.0,400.0,"[137, 501]"
v5IoquwjX3w,80.0,90.0,"[0, 300]"
p7VmMa6cpSo,100.0,110.0,"[216, 137, 426, 466]"
p77GWW1GVho,70.0,80.0,[251]
p7hKXbUqKIA,80.0,90.0,"[0, 50]"
p7ViHIrHVrU,0.0,10.0,[72]
yPuPBLIZYlI,40.0,50.0,"[0, 388]"
yPkr1XQFNJA,29.0,39.0,[72]
yPxHRR60ZNQ,30.0,40.0,"[0, 378]"
HAS6G7Uq4Oc,30.0,40.0,[72]
HA5MeuJwgw4,40.0,50.0,[343]
HAzcTjfVq34,330.0,340.0,"[0, 341]"
HAlGo11Jza8,30.0,40.0,[137]
HAKA7KlwvmQ,30.0,40.0,"[513, 300, 343]"
HAG4lUaN7n4,40.0,50.0,"[0, 16, 137, 27]"
MjQ0cPtfmug,5.0,15.0,[72]
MjPIdaG5mKQ,410.0,420.0,"[0, 137, 267]"
MjdPEDDG-n0,160.0,170.0,"[496, 516]"
MjfCH89sBzs,70.0,80.0,[219]
L3d4ajg0bhk,30.0,40.0,[137]
L3Xr_NVi7UM,30.0,40.0,"[283, 300]"
L3Dqobqqie8,260.0,270.0,"[483, 484]"
L3TpuDBTMFU,570.0,580.0,"[0, 426]"
GnO3lC-NPw4,200.0,210.0,"[137, 497]"
GnH_L8PkbV8,170.0,180.0,"[496, 515]"
Gn8-hrFoNsU,60.0,70.0,"[0, 25]"
GnRTkZahDXQ,30.0,40.0,"[0, 22]"
N-8DKbT6nbM,30.0,40.0,[444]
N-aqYNfr6VA,90.0,100.0,[478]
N-26aD8z19c,170.0,180.0,"[0, 458]"
N-IvW6J2e80,70.0,80.0,"[137, 219]"
N-270xmgaO4,30.0,40.0,"[288, 283]"
N-6sgaLLy5o,130.0,140.0,"[137, 27, 501]"
N-2UjtFXl1E,30.0,40.0,"[137, 219, 477]"
6uH-Wj6smUQ,30.0,40.0,"[0, 300]"
6uLtyzRgmyI,170.0,180.0,"[137, 27]"
6uau40iIjC0,200.0,210.0,[41]
6uIOGE36tWo,110.0,120.0,[137]
6utV85ZQA94,30.0,40.0,"[0, 404]"
6u4Hhc3Ya3s,60.0,70.0,"[25, 137]"
6u14wxqIlZ4,30.0,40.0,"[72, 137]"
CCGPTltL1xM,30.0,40.0,"[137, 239]"
CCH75UCDwJY,30.0,40.0,[501]
CCbrgWAf8vQ,370.0,380.0,"[0, 378]"
CCcpSFCqtiw,520.0,530.0,"[491, 300]"
CCHdI7-sRiA,30.0,40.0,[288]
CCsspWP5M1A,40.0,50.0,"[0, 137, 426]"
CCHRD-G9sfA,90.0,100.0,"[0, 426]"
CCFYOw8keiI,100.0,110.0,[137]
CCdCRvQzf_c,30.0,40.0,"[0, 72]"
FMT08AW0pdY,120.0,130.0,[137]
FM6iM3ccHv8,30.0,40.0,[472]
FMjUGdTn7lU,80.0,90.0,[137]
FMGKa7fz398,30.0,40.0,"[0, 383]"
FMmal1WIKZc,250.0,260.0,[426]
FMuojRqMdJ4,260.0,270.0,[388]
FMLM3dJOx8g,90.0,100.0,"[137, 517, 463]"
FMDuxUkmGig,30.0,40.0,"[458, 468]"
FMYkLZo0mv4,30.0,40.0,[137]
tRtcB-iJSeU,0.0,10.0,[137]
tR1C21EzCTk,0.0,10.0,"[512, 137]"
tR2SF1LdMuk,30.0,40.0,[388]
TEpdrOtRCmk,30.0,40.0,"[0, 72]"
TEpHqjwIi5Y,160.0,170.0,"[8, 69]"
TEWYFkjH2jc,260.0,270.0,"[256, 137, 263]"
8oUI02eK3SM,30.0,40.0,"[137, 251]"
8oBmYWGuVF0,30.0,40.0,[478]
8oTTgXIO0-I,90.0,100.0,"[0, 137, 239, 474, 507]"
8ofrO5oTmu4,280.0,290.0,"[0, 300, 510]"
8oBxzje16HU,30.0,40.0,"[137, 58]"
8ob7Y6spUW8,30.0,40.0,"[0, 426]"
8ozUxamIQo8,20.0,30.0,[384]
8oN13PMMPbY,0.0,10.0,[388]
8oa7QzW-IBc,90.0,100.0,[426]
8olHAhUKkuk,200.0,210.0,[137]
8o2UyEYbNmY,90.0,100.0,[137]
wQaOpxwAhEU,0.0,10.0,"[0, 494]"
wQ6912AAglY,200.0,210.0,"[248, 137]"
wQhycJsKSPE,340.0,350.0,[137]
wQp18rtRUPI,30.0,40.0,[72]
wQE3lGR1ciI,0.0,10.0,[137]
wQYue6eZmlU,280.0,290.0,[137]
wQYrm5A5GAA,30.0,40.0,[366]
TsTdffJ9LHg,0.0,10.0,[137]
Ts15mNCECTc,30.0,40.0,"[137, 437]"
TszjUk3C6-A,200.0,210.0,[369]
VRHsfsoo0Cg,80.0,90.0,"[0, 137, 499]"
VRQp3C824e4,190.0,200.0,[499]
VRfi64fecj4,210.0,220.0,"[137, 239]"
VRzOVaHeZ0A,30.0,40.0,"[72, 137]"
VRIYShGaCQc,300.0,310.0,[137]
VRQOBTLAwgc,30.0,40.0,"[0, 388]"
DQzg3cZeYSw,30.0,40.0,"[0, 137, 474]"
DQiKj51pxHk,240.0,250.0,"[288, 371]"
DQIFH5ZIBhs,410.0,420.0,"[418, 476]"
DQlD2RgrqOA,30.0,40.0,"[137, 27, 260]"
DQsIqraI1zk,40.0,50.0,[6]
DQ-uU0ueEBA,11.0,21.0,[41]
DQrdOgRb-oA,10.0,20.0,[137]
MxXL1n59I5U,30.0,40.0,"[0, 137, 444]"
MxlmxZrSeKA,30.0,40.0,"[137, 268, 270]"
Mx6CXY4lBlM,30.0,40.0,[298]
MxsMk9Bqd54,70.0,80.0,[41]
MxeGNBAWmm0,40.0,50.0,"[72, 137, 388]"
MxcL0AokhgY,30.0,40.0,[137]
Mx_JJSIfIks,10.0,20.0,[514]
MxCnp3kUc4o,40.0,50.0,"[0, 59]"
Vg_y3i_rdnk,20.0,30.0,[137]
Vg5DZ2mnYyY,110.0,120.0,[437]
Vgmk-LtyDvc,140.0,150.0,"[0, 72]"
Vge67eYk6Ew,2.0,12.0,"[137, 388]"
Vg0FYW5Qpzk,100.0,110.0,"[137, 441, 239]"
VgRYFya6bu0,0.0,10.0,[137]
VgIJ6DlKSdU,0.0,10.0,[7]
NnCAz21yETc,20.0,30.0,[404]
NncpWH0lvWI,30.0,40.0,[41]
NnmJ1UHWlas,30.0,40.0,"[137, 483]"
Nnxk0BzreLU,30.0,40.0,[513]
NnLfoPcY-9Y,60.0,70.0,"[0, 300]"
NnYfF7E12dk,190.0,200.0,"[0, 137, 463]"
