video_id,start_time_seconds,end_time_seconds,labels
e1PG31QlQmc,80.0,90.0,"['Music', 'Singing', 'Music of Asia']"
e1I92xa9UzY,210.0,220.0,"['Speech', 'Shout', 'Music', 'Inside, public space']"
AOTHPLM0v_k,30.0,40.0,['Music']
AOFRlvrRb_o,30.0,40.0,"['Music', 'Vocal music']"
AOxNGED0RuA,30.0,40.0,['Animal']
AOBITNYe9Io,30.0,40.0,['Music']
AOL8Om5Cs8E,6.0,16.0,['Mechanisms']
AON37kCpOBw,40.0,50.0,"['Speech', 'Burping, eructation', 'Inside, small room']"
AOgbZUl0y0A,30.0,40.0,"['Music', 'Middle Eastern music']"
AOHy4Ca9bkw,0.0,10.0,"['Dishes, pots, and pans', 'Cutlery, silverware']"
AOS2pveakKg,160.0,170.0,['Noise']
AOHOietFz0k,30.0,40.0,"['Music', 'Vocal music']"
XbT0lH7FifU,290.0,300.0,['Music']
XbqcSSoRhk0,30.0,40.0,"['Music', 'Funny music']"
LTebtHsTy7A,30.0,40.0,"['Speech', 'Beep, bleep']"
LTG-uVV_6q0,30.0,40.0,"['Music', 'Music for children']"
LT5mUSYUzHg,30.0,40.0,"['Speech', 'Music', 'Explosion']"
LTj1Xh-vuE0,80.0,90.0,"['Typing', 'Music']"
LTDle_h2YD8,0.0,10.0,['Music']
LTwmasM5srI,30.0,40.0,['Clang']
LTMCyU1OSi4,10.0,20.0,['Vehicle']
LTvclPtGXGw,30.0,40.0,"['Water', 'Toilet flush']"
LTaJhm98DzQ,30.0,40.0,['Animal']
LTF5K9H5pPA,80.0,90.0,['Engine']
jn5HHrCG9pg,90.0,100.0,"['Speech', 'Music', 'Animal']"
jns0QBl5X4s,30.0,40.0,"['Speech', 'Vehicle', 'Outside, rural or natural', 'Engine']"
jn1mSP8Hk8A,30.0,40.0,"['Crying, sobbing']"
Rf7vygfb7w4,10.0,20.0,['Music']
RfC3BP8AWew,70.0,80.0,"['Speech', 'Music', 'Electronic music']"
RfRI7TvuQfk,390.0,400.0,"['Ding', 'Jingle, tinkle']"
RfGSlaxcN0w,30.0,40.0,"['Water', 'Vehicle']"
RfhQoE7QlV4,10.0,20.0,"['Music', 'Arrow']"
EPjfqS5NvCY,30.0,40.0,"['Speech', 'Music']"
EPO3S649TNs,30.0,40.0,"['Music', 'Background music']"
EPPtl4PF7CM,30.0,40.0,['Cough']
EPvITrab4fU,120.0,130.0,"['Music', 'Singing']"
EPMRINfhU8g,60.0,70.0,['Music']
EPn-_Sub7vc,30.0,40.0,"['Speech', 'Music', 'Funny music']"
w1Kb6BNXJQg,30.0,40.0,"['Alarm', 'Vehicle']"
w1cUO3QlULE,30.0,40.0,"['Speech', 'Animal']"
4ZTPDmqaXok,30.0,40.0,"['Music', 'Electronic music']"
4ZuwIgGNVfA,18.0,28.0,['Animal']
4ZpeXiY0iZI,0.0,10.0,"['Microwave oven', 'Vehicle']"
4ZwGxgOwBUc,140.0,150.0,"['Speech', 'Music', 'Jazz', 'Country']"
4ZiThDAClro,80.0,90.0,"['Speech', 'Basketball bounce', 'Bouncing']"
4ZOnkn4XnOM,200.0,210.0,"['Explosion', 'Outside, urban or manmade']"
vy2gUzgmBzQ,180.0,190.0,"['Music', 'Rock music', 'Angry music']"
vyJN0snQW-w,30.0,40.0,['Animal']
vyNstX5b1V8,290.0,300.0,"['Music', 'Blues']"
vykrv5BaW-s,300.0,310.0,"['Speech', 'Music', 'Music of Latin America']"
vyNE04GwwG4,0.0,10.0,"['Speech', 'Music', 'Plop']"
vyuBG_HceUI,30.0,40.0,"['Music', 'Applause']"
vywEqti4tBo,240.0,250.0,['Water']
Q0VVfneN8MI,110.0,120.0,['Music']
Q0KxYhDytl8,110.0,120.0,['Alarm']
Q0xb0igkrso,9.0,19.0,"['Speech', 'Shuffle']"
Q02PIu4Uhyc,160.0,170.0,['Animal']
Q0EYkjEkde4,10.0,20.0,"['Laughter', 'Music']"
Q0K4lLjQNt0,30.0,40.0,['Animal']
Q0-CI3XJvxw,570.0,580.0,"['Speech', 'Wood']"
F7Y1T-rQ2JU,410.0,420.0,['Music']
F7sg58qV70s,0.0,10.0,"['Speech', 'Music', 'Alarm']"
F7eX5VXbvNo,30.0,40.0,['Explosion']
F7r5A8N66hA,50.0,60.0,"['Music', 'Song', 'Wedding music']"
F7G3tjsh8rI,30.0,40.0,['Animal']
F7s7mR4NizI,240.0,250.0,"['Shout', 'Music']"
_F1yu25aexk,30.0,40.0,['Static']
_FL7ismi3NA,50.0,60.0,['Music']
_Fv19hetipg,120.0,130.0,"['Music', 'Wedding music', 'Sine wave']"
_Fdo-H_1qZo,220.0,230.0,"['Inside, small room', 'Hands']"
_FZcjv-M9Xk,30.0,40.0,['Music']
4gO7VuhVuTU,230.0,240.0,"['Music', 'Mechanisms']"
4gfbYkc_LQU,30.0,40.0,"['Animal', 'Music']"
4g3Qdd8RvTM,30.0,40.0,"['Speech', 'Laughter', 'Crying, sobbing']"
4gEmWJCPZGo,370.0,380.0,['Music']
QaztnraboyI,450.0,460.0,['Water']
QaVWUdlUl6g,6.0,16.0,"['Speech', 'Music', 'Exciting music']"
vr-aNOVU3g8,230.0,240.0,['Pulse']
vrNQbCbBlLY,130.0,140.0,"['Music', 'Folk music']"
vrs83greDIA,30.0,40.0,"['Music', 'Christian music']"
AgJH6Ul1EFg,130.0,140.0,"['Music', 'Sad music']"
AgiVUUy1uIs,9.0,19.0,"['Music', 'Singing']"
Agi5ySKb1tY,23.7,33.7,['Typing']
AgtjkahTVVw,170.0,180.0,['Stomach rumble']
AgRd-3NwxCM,30.0,40.0,"['Music', 'Christmas music']"
AgLm7rSg5JA,90.0,100.0,['Explosion']
Fx69-o3Vc-U,40.0,50.0,['Cupboard open or close']
FxEwKuTPw20,110.0,120.0,"['Speech', 'Breathing', 'Inside, small room']"
NkPPFSIInXs,130.0,140.0,"['Speech', 'Liquid']"
NkXnFG08OjY,480.0,490.0,['Water']
NkFdbUx87ko,150.0,160.0,['Typing']
NkJCk0lvNkU,30.0,40.0,"['Speech', 'Flap']"
BD2mfuPbL4c,60.0,70.0,"['Speech', 'Animal']"
BDvQNm7FggM,0.0,10.0,['Music']
BDk9MPt_gCc,30.0,40.0,['Music']
BDmigkNdKSo,30.0,40.0,"['Music', 'Rock music']"
BDdBGKVQw_Y,30.0,40.0,['Animal']
ZzXkHCN4FyQ,30.0,40.0,"['Speech', 'Alarm']"
ZzyWbehtt0M,30.0,40.0,"['Rhythm and blues', 'Country', 'Singing', 'Music', 'Music of Latin America', 'Blues']"
Zzho-bOgVLU,150.0,160.0,['Crushing']
LxUDDBAlhjU,430.0,440.0,['Engine']
Lx6xaU2Ti7s,340.0,350.0,['Explosion']
LxUWfxvwELQ,360.0,370.0,"['Music', 'Arrow']"
Lxti4ImPVy8,270.0,280.0,['Animal']
LxtiBQ3OeMM,400.0,410.0,"['Inside, small room', 'Liquid']"
iKbuJh5GYF4,30.0,40.0,"['Speech', 'Animal']"
iKXpg0lgTVs,190.0,200.0,"['Water', 'Water tap, faucet', 'Sink (filling or washing)']"
4OWph2BvqAA,30.0,40.0,"['Speech', 'Radio']"
4OHZaHeTjGg,20.0,30.0,['Animal']
4OUFnQ1ig7g,20.0,30.0,"['Speech', 'Mechanisms']"
4OvgouW2OyA,30.0,40.0,['Microwave oven']
EaK7_sA9qGk,13.0,23.0,"['Music', 'Alarm']"
Ea9GzQ7331w,30.0,40.0,['Music']
EaavIk3fkoo,110.0,120.0,"['Speech', 'Music', 'Arrow', 'Breaking']"
EacJsCirabE,30.0,40.0,"['Speech', 'Animal']"
EaQTfekDdgw,150.0,160.0,['Vehicle']
Eaf8HNw-2QU,30.0,40.0,"['Music', 'Electronic music']"
EayN_Jj0740,90.0,100.0,['Music']
EaucCW5AuNA,30.0,40.0,"['Speech', 'Run', 'Outside, urban or manmade']"
EakI8v4Ztt4,30.0,40.0,"['Animal', 'Sniff']"
EabhwDpC30s,30.0,40.0,['Music']
EaEKsP3QYTk,210.0,220.0,"['Hum', 'Mains hum']"
PRsZxwbHTlY,580.0,590.0,['Whispering']
PRRcVdXsBQg,90.0,100.0,['Music']
PRZMVrt9jVA,30.0,40.0,"['Speech', 'Laughter', 'Music']"
PRzBkZSSyY0,0.0,10.0,['Music']
XKK1pc3u4d8,20.0,30.0,['Animal']
XK29CRPp4l4,30.0,40.0,"['Speech', 'Music', 'Vocal music']"
XKi2-b3YrWY,310.0,320.0,"['Speech', 'Laughter', 'Inside, small room']"
XKmNaJpeHcY,110.0,120.0,['Mains hum']
XKFk3hHAOf4,30.0,40.0,['Animal']
XKvLkIM8dck,40.0,50.0,"['Alarm', 'Vehicle']"
XKDr1e4_TkQ,150.0,160.0,['Liquid']
XKhRBY3qny8,30.0,40.0,"['Speech', 'Water']"
75UH33tO0Bo,30.0,40.0,"['Music', 'Blues']"
759nCPg2ods,30.0,40.0,"['Speech', 'Music', 'Singing']"
NQNotrOqoF4,150.0,160.0,['Engine']
NQXQsVawPhU,30.0,40.0,"['Speech', 'Music', 'Hip hop music']"
NQ0EBLAHIOE,0.0,10.0,['Groan']
NQnH_JzTxaY,7.0,17.0,['Explosion']
NQddcOXRcmI,9.0,19.0,"['Speech', 'Crying, sobbing']"
NQvwR2jkVUo,540.0,550.0,['Scissors']
NQdJhE3JIaI,50.0,60.0,"['Speech', 'Animal']"
NQaSx811elo,28.0,38.0,['Animal']
6r72v1BpNvI,30.0,40.0,"['Speech', 'Gargling']"
6rsLfmxzGlM,120.0,130.0,"['Speech', 'Vehicle']"
6rCfhF-fNb4,30.0,40.0,['Music']
6rJrrfRO3cA,490.0,500.0,"['Speech', 'Music', 'Explosion']"
6rTnFRkcNYs,170.0,180.0,"['Speech', 'Cupboard open or close']"
OkRayrbryAo,200.0,210.0,"['Music', 'Singing']"
OkcBJawiIHA,250.0,260.0,['New-age music']
Oke5ju50Fgw,10.0,20.0,"['Speech', 'Alarm']"
OkBDUS28fL4,0.0,10.0,"['Speech', 'Music']"
Ok-ia7ziJy0,30.0,40.0,"['Music', 'Country']"
HdfLL2PRxfA,30.0,40.0,"['Music', 'Liquid']"
Hd6_O3dlePI,270.0,280.0,"['Speech', 'Explosion']"
HdvvHxY1mDQ,10.0,20.0,"['Speech', 'Vehicle', 'Outside, urban or manmade']"
Hd2GHab-tjo,0.0,10.0,['Music']
HdGE3gaIf4w,19.0,29.0,"['Speech', 'Music', 'Door']"
HdwIHDDXYVw,30.0,40.0,"['Speech', 'Music', 'Liquid']"
HdPyCHQVKPc,30.0,40.0,['Rustle']
HdRPdh-cSTw,140.0,150.0,"['Music', 'Singing', 'Music of Asia']"
Hdko95EitpI,40.0,50.0,"['Music', 'Scary music', 'Pulse', 'Soundtrack music']"
HdsRdttAC04,420.0,430.0,['Alarm']
t5fW1-6iXZY,70.0,80.0,"['Pop music', 'Singing', 'Country']"
t5fv6TTbsA0,510.0,520.0,"['Speech', 'Alarm', 'Vehicle']"
t5RqDGLiDvo,0.0,10.0,"['Music', 'Angry music']"
t5P_HJrrD64,90.0,100.0,"['Music', 'Happy music']"
7Czq0yfgclU,0.0,10.0,"['Water', 'Liquid']"
7C53GfbWiv0,30.0,40.0,"['Speech', 'Music', 'Animal']"
7CF182nt-bE,30.0,40.0,['Music']
GKuVzN1VrfM,60.0,70.0,['Music']
GKNkRr4ya2o,60.0,70.0,"['Speech', 'Inside, small room', 'Outside, urban or manmade', 'Skateboard']"
GKc8PCTen8Q,350.0,360.0,['Vehicle']
GKEix1KhYl4,0.0,10.0,['Rustle']
BV49gEN-0l0,60.0,70.0,['Alarm']
BVwe13xVidc,0.0,10.0,['Music']
BVlh3igb-7g,0.0,10.0,['Mechanisms']
BV9rj8Q99aI,30.0,40.0,"['Speech', 'Whispering']"
BVch9SzTjZw,30.0,40.0,"['Water', 'Wind', 'Vehicle']"
BVYkJgfuDNs,80.0,90.0,"['Speech', 'Crunch']"
BVonSUC3zIQ,20.0,30.0,['Music']
BVt8RgNrwbQ,30.0,40.0,['Music']
0KXI3QmISXM,30.0,40.0,"['Speech', 'Walk, footsteps']"
0K7573uICwg,21.0,31.0,"['Animal', 'Music']"
0KnYLPxGYf0,30.0,40.0,['Breathing']
0KXc1iKGh7s,14.0,24.0,"['Walk, footsteps']"
0K-zyeLuKho,30.0,40.0,"['Speech', 'Music']"
0Kwzah-Rf70,40.0,50.0,['Animal']
3w3fD54bNvU,30.0,40.0,['Music']
3wtljF24MVk,11.0,21.0,['Singing']
3w_LsKl-3Pk,30.0,40.0,"['Traditional music', 'Music']"
3wUUgX-vy3E,50.0,60.0,"['Speech', 'Animal']"
3w-AEo6rgI8,30.0,40.0,"['Music', 'Singing']"
zEf5zGeE7xU,100.0,110.0,['Vocal music']
zEhhAGhUYjE,110.0,120.0,"['Hands', 'Silence', 'Outside, urban or manmade']"
zEyHNOZWNNk,60.0,70.0,"['Music', 'Song', 'Rock music', 'Ska']"
HtOLFmOW6Bc,17.0,27.0,['Mechanisms']
HtXtfCR-MUg,60.0,70.0,"['Sound effect', 'Music', 'Walk, footsteps']"
HtZKBWiVPbI,250.0,260.0,"['Music', 'Singing']"
HtRjRuKnvjI,30.0,40.0,"['Music', 'New-age music']"
Ht_IiMEbMJk,70.0,80.0,"['Speech', 'Child speech, kid speaking', 'Screaming']"
HtyMpKaL1RA,420.0,430.0,"['Speech', 'Shout', 'Inside, large room or hall', 'Inside, public space']"
Htcox5E1n68,50.0,60.0,['Explosion']
HtPHEYhObfU,0.0,10.0,['Animal']
QNcSk5e-FII,210.0,220.0,"['Speech', 'Vehicle']"
QNQ3sAMxZPY,110.0,120.0,['Music']
QNHEb3uKVTM,100.0,110.0,"['Speech', 'Music', 'Door']"
QNbWOWxoT7s,190.0,200.0,"['Tools', 'Wood']"
QN8JhcutUBQ,30.0,40.0,['Animal']
QNXJE2gKVK4,40.0,50.0,['Vehicle']
gdDgkU7UrgQ,30.0,40.0,"['Speech', 'Crying, sobbing']"
gdSG69vFcuM,560.0,570.0,['Frying (food)']
gdEhvS9P1DI,10.0,20.0,"['Music', 'Rock music']"
gdvxYM9H7_8,21.0,31.0,['Alarm']
v5oorz0sCeE,150.0,160.0,['Vacuum cleaner']
v5SsASLy2c8,210.0,220.0,['Music']
v50eBkgYW-I,6.0,16.0,"['Heart sounds, heartbeat', 'Hum', 'Noise']"
v5qpjASGr-Y,80.0,90.0,"['Speech', 'Fire', 'Vehicle']"
v5x0zXCuJJc,50.0,60.0,['Vacuum cleaner']
v56paXFFfig,20.0,30.0,['Explosion']
v592zQpuaJA,390.0,400.0,"['Music', 'Sine wave']"
v5IoquwjX3w,80.0,90.0,"['Speech', 'Vehicle']"
p7VmMa6cpSo,100.0,110.0,"['Pop music', 'Music', 'Explosion', 'Bang']"
p77GWW1GVho,70.0,80.0,['Blues']
p7hKXbUqKIA,80.0,90.0,"['Speech', 'Sniff']"
p7ViHIrHVrU,0.0,10.0,['Animal']
yPuPBLIZYlI,40.0,50.0,"['Speech', 'Alarm']"
yPkr1XQFNJA,29.0,39.0,['Animal']
yPxHRR60ZNQ,30.0,40.0,"['Speech', 'Zipper (clothing)']"
HAS6G7Uq4Oc,30.0,40.0,['Animal']
HA5MeuJwgw4,40.0,50.0,['Engine']
HAzcTjfVq34,330.0,340.0,"['Speech', 'Bicycle']"
HAlGo11Jza8,30.0,40.0,['Music']
HAKA7KlwvmQ,30.0,40.0,"['Noise', 'Vehicle', 'Engine']"
HAG4lUaN7n4,40.0,50.0,"['Speech', 'Laughter', 'Music', 'Singing']"
MjQ0cPtfmug,5.0,15.0,['Animal']
MjPIdaG5mKQ,410.0,420.0,"['Speech', 'Music', 'Background music']"
MjdPEDDG-n0,160.0,170.0,"['Hum', 'Mains hum']"
MjfCH89sBzs,70.0,80.0,['Rock music']
L3d4ajg0bhk,30.0,40.0,['Music']
L3Xr_NVi7UM,30.0,40.0,"['Wind', 'Vehicle']"
L3Dqobqqie8,260.0,270.0,"['Ding', 'Clang']"
L3TpuDBTMFU,570.0,580.0,"['Speech', 'Explosion']"
GnO3lC-NPw4,200.0,210.0,"['Music', 'Zing']"
GnH_L8PkbV8,170.0,180.0,"['Hum', 'Static']"
Gn8-hrFoNsU,60.0,70.0,"['Speech', 'Wail, moan']"
GnRTkZahDXQ,30.0,40.0,"['Speech', 'Crying, sobbing']"
N-8DKbT6nbM,30.0,40.0,['Liquid']
N-aqYNfr6VA,90.0,100.0,['Crushing']
N-26aD8z19c,170.0,180.0,"['Speech', 'Arrow']"
N-IvW6J2e80,70.0,80.0,"['Music', 'Rock music']"
N-270xmgaO4,30.0,40.0,"['Water', 'Wind']"
N-6sgaLLy5o,130.0,140.0,"['Music', 'Singing', 'Sine wave']"
N-2UjtFXl1E,30.0,40.0,"['Music', 'Rock music', 'Roll']"
6uH-Wj6smUQ,30.0,40.0,"['Speech', 'Vehicle']"
6uLtyzRgmyI,170.0,180.0,"['Music', 'Singing']"
6uau40iIjC0,200.0,210.0,['Breathing']
6uIOGE36tWo,110.0,120.0,['Music']
6utV85ZQA94,30.0,40.0,"['Speech', 'Mechanisms']"
6u4Hhc3Ya3s,60.0,70.0,"['Wail, moan', 'Music']"
6u14wxqIlZ4,30.0,40.0,"['Animal', 'Music']"
CCGPTltL1xM,30.0,40.0,"['Music', 'Electronic music']"
CCH75UCDwJY,30.0,40.0,['Sine wave']
CCbrgWAf8vQ,370.0,380.0,"['Speech', 'Zipper (clothing)']"
CCcpSFCqtiw,520.0,530.0,"['Clicking', 'Vehicle']"
CCHdI7-sRiA,30.0,40.0,['Water']
CCsspWP5M1A,40.0,50.0,"['Speech', 'Music', 'Explosion']"
CCHRD-G9sfA,90.0,100.0,"['Speech', 'Explosion']"
CCFYOw8keiI,100.0,110.0,['Music']
CCdCRvQzf_c,30.0,40.0,"['Speech', 'Animal']"
FMT08AW0pdY,120.0,130.0,['Music']
FM6iM3ccHv8,30.0,40.0,['Whip']
FMjUGdTn7lU,80.0,90.0,['Music']
FMGKa7fz398,30.0,40.0,"['Speech', 'Shuffling cards']"
FMmal1WIKZc,250.0,260.0,['Explosion']
FMuojRqMdJ4,260.0,270.0,['Alarm']
FMLM3dJOx8g,90.0,100.0,"['Music', 'Distortion', 'Effects unit']"
FMDuxUkmGig,30.0,40.0,"['Arrow', 'Whack, thwack']"
FMYkLZo0mv4,30.0,40.0,['Music']
tRtcB-iJSeU,0.0,10.0,['Music']
tR1C21EzCTk,0.0,10.0,"['Echo', 'Music']"
tR2SF1LdMuk,30.0,40.0,['Alarm']
TEpdrOtRCmk,30.0,40.0,"['Speech', 'Animal']"
TEpHqjwIi5Y,160.0,170.0,"['Shout', 'Crowd']"
TEWYFkjH2jc,260.0,270.0,"['Music of Africa', 'Music', 'Ska']"
8oUI02eK3SM,30.0,40.0,"['Music', 'Blues']"
8oBmYWGuVF0,30.0,40.0,['Crushing']
8oTTgXIO0-I,90.0,100.0,"['Speech', 'Music', 'Electronic music', 'Scratch', 'Inside, large room or hall']"
8ofrO5oTmu4,280.0,290.0,"['Speech', 'Vehicle', 'Outside, rural or natural']"
8oBxzje16HU,30.0,40.0,"['Music', 'Burping, eructation']"
8ob7Y6spUW8,30.0,40.0,"['Speech', 'Explosion']"
8ozUxamIQo8,20.0,30.0,['Typing']
8oN13PMMPbY,0.0,10.0,['Alarm']
8oa7QzW-IBc,90.0,100.0,['Explosion']
8olHAhUKkuk,200.0,210.0,['Music']
8o2UyEYbNmY,90.0,100.0,['Music']
wQaOpxwAhEU,0.0,10.0,"['Speech', 'Plop']"
wQ6912AAglY,200.0,210.0,"['Music of Latin America', 'Music']"
wQhycJsKSPE,340.0,350.0,['Music']
wQp18rtRUPI,30.0,40.0,['Animal']
wQE3lGR1ciI,0.0,10.0,['Music']
wQYue6eZmlU,280.0,290.0,['Music']
wQYrm5A5GAA,30.0,40.0,['Chopping (food)']
TsTdffJ9LHg,0.0,10.0,['Music']
Ts15mNCECTc,30.0,40.0,"['Music', 'Wood']"
TszjUk3C6-A,200.0,210.0,['Blender']
VRHsfsoo0Cg,80.0,90.0,"['Speech', 'Music', 'Crunch']"
VRQp3C824e4,190.0,200.0,['Crunch']
VRfi64fecj4,210.0,220.0,"['Music', 'Electronic music']"
VRzOVaHeZ0A,30.0,40.0,"['Animal', 'Music']"
VRIYShGaCQc,300.0,310.0,['Music']
VRQOBTLAwgc,30.0,40.0,"['Speech', 'Alarm']"
DQzg3cZeYSw,30.0,40.0,"['Speech', 'Music', 'Scratch']"
DQiKj51pxHk,240.0,250.0,"['Water', 'Sink (filling or washing)']"
DQIFH5ZIBhs,410.0,420.0,"['Tools', 'Rub']"
DQlD2RgrqOA,30.0,40.0,"['Music', 'Singing', 'Music of Asia']"
DQsIqraI1zk,40.0,50.0,['Babbling']
DQ-uU0ueEBA,11.0,21.0,['Breathing']
DQrdOgRb-oA,10.0,20.0,['Music']
MxXL1n59I5U,30.0,40.0,"['Speech', 'Music', 'Liquid']"
MxlmxZrSeKA,30.0,40.0,"['Music', 'Theme music', 'Soundtrack music']"
Mx6CXY4lBlM,30.0,40.0,['Fire']
MxsMk9Bqd54,70.0,80.0,['Breathing']
MxeGNBAWmm0,40.0,50.0,"['Animal', 'Music', 'Alarm']"
MxcL0AokhgY,30.0,40.0,['Music']
Mx_JJSIfIks,10.0,20.0,['Environmental noise']
MxCnp3kUc4o,40.0,50.0,"['Speech', 'Hiccup']"
Vg_y3i_rdnk,20.0,30.0,['Music']
Vg5DZ2mnYyY,110.0,120.0,['Wood']
Vgmk-LtyDvc,140.0,150.0,"['Speech', 'Animal']"
Vge67eYk6Ew,2.0,12.0,"['Music', 'Alarm']"
Vg0FYW5Qpzk,100.0,110.0,"['Music', 'Glass', 'Electronic music']"
VgRYFya6bu0,0.0,10.0,['Music']
VgIJ6DlKSdU,0.0,10.0,['Speech synthesizer']
NnCAz21yETc,20.0,30.0,['Mechanisms']
NncpWH0lvWI,30.0,40.0,['Breathing']
NnmJ1UHWlas,30.0,40.0,"['Music', 'Ding']"
Nnxk0BzreLU,30.0,40.0,['Noise']
NnLfoPcY-9Y,60.0,70.0,"['Speech', 'Vehicle']"
NnYfF7E12dk,190.0,200.0,"['Speech', 'Music', 'Effects unit']"
Nnkx4DgeLn4,30.0,40.0,"['Music', 'Disco']"
NnlZdHh8fJM,30.0,40.0,['Wood']
SWuibcsndns,30.0,40.0,"['Animal', 'Crying, sobbing']"
SWC3GdOLAOw,50.0,60.0,"['Vehicle', 'Engine']"
SWfXL0ry6y0,10.0,20.0,"['Shout', 'Crowd']"
SWpwc8v5aoM,70.0,80.0,['Noise']
SW4cW2oU07U,20.0,30.0,"['Music', 'Christian music', 'Christmas music']"
SWw5GqIPqEI,150.0,160.0,['Mechanisms']
rjAxPhBD79I,80.0,90.0,['Animal']
rjhreFT66-k,120.0,130.0,"['Speech', 'Walk, footsteps']"
rj4T3-8PeAE,200.0,210.0,"['Speech', 'Alarm', 'Outside, rural or natural']"
rjIlkj5EA3Y,100.0,110.0,"['Speech', 'Music', 'Arrow']"
rj17BdeI4jE,10.0,20.0,['Water']
rjYoJHQFjys,90.0,100.0,['Music']
v7b_wovDKt0,170.0,180.0,"['Music', 'Electronic music']"
v781nN8q9FQ,380.0,390.0,['Music']
v71sYQEyMw0,20.0,30.0,"['Music', 'Electronic music']"
v7doS4KQ13U,30.0,40.0,"['Speech', 'Biting']"
OzUsbmrWyvQ,270.0,280.0,"['Speech', 'Laughter', 'Inside, large room or hall']"
OztYvOPa7QM,180.0,190.0,"['Animal', 'Music']"
Ozd_kvbYsTc,70.0,80.0,"['Music', 'Arrow']"
5pN_pZKmaCE,230.0,240.0,"['Speech', 'Music', 'Groan']"
5pWNW2guTQ8,30.0,40.0,"['Speech', 'Liquid']"
5piIqrQB5rU,30.0,40.0,"['Water', 'Thunderstorm']"
5pfSzQGFX8o,0.0,10.0,"['Ding', 'Jingle, tinkle']"
5pr4K4sTDE4,30.0,40.0,['Noise']
5perV0v6lkk,30.0,40.0,"['Vehicle', 'Engine']"
5p4U73IGviw,30.0,40.0,"['Speech', 'Animal']"
5pIdH6p3kuo,30.0,40.0,"['Music', 'Singing']"
Cr3T309kPV4,470.0,480.0,"['Music', 'Explosion']"
CrWiG7dvZIg,70.0,80.0,"['Speech', 'Laughter', 'Inside, small room']"
CretxKgW4Jk,30.0,40.0,"['Music', 'Music of Asia']"
Cr2vdOCIEkc,290.0,300.0,"['Music', 'Christian music']"
CrFpUNhb8Eo,30.0,40.0,['Music']
Cr8E6wkiOP4,30.0,40.0,"['Speech', 'Animal']"
CrkxrgTiVyk,30.0,40.0,['Music']
CrTEvoqtz1s,30.0,40.0,"['Music', 'Funny music']"
Cr37YaJDgP4,30.0,40.0,"['Music', 'Lullaby']"
i93peRheUSc,50.0,60.0,['Music']
i96bmJvXrQo,430.0,440.0,['Disco']
i9WQYspipj4,140.0,150.0,['Breathing']
i9wsC1-1UOA,17.0,27.0,['Whistling']
i91WlQ7-xEk,150.0,160.0,['Hair dryer']
i9QDmJWTCgs,30.0,40.0,"['Singing', 'Hands']"
Rgq9ccClZtY,27.0,37.0,['Sine wave']
RgkT2Vea3OA,30.0,40.0,"['Music', 'Run', 'Outside, urban or manmade']"
Rg5bQBEoBL0,5.0,15.0,"['Speech', 'Hiccup']"
RgK_3jzn0SI,110.0,120.0,"['Speech', 'Animal', 'Liquid']"
RglDaWiitRI,30.0,40.0,"['Speech', 'Mechanisms']"
Rg0HE_P3_4I,80.0,90.0,"['Speech', 'Whispering']"
IG6Co7V5OkI,0.0,10.0,"['Vehicle', 'Rumble']"
IGwO-3Cpybc,0.0,10.0,"['Speech', 'Sonar']"
IG6WjOnMnV4,30.0,40.0,['Vehicle']
IGIiE16s3PM,100.0,110.0,['Alarm']
IGXzHZTCSso,300.0,310.0,"['Animal', 'Music']"
IGJLvxwzu-k,30.0,40.0,"['Music', 'Zipper (clothing)']"
IGyDtKAU1u8,550.0,560.0,['Music']
IGAzIIZRczw,10.0,20.0,['Music']
WMeoaVvKic8,30.0,40.0,"['Crunch', 'Chewing, mastication']"
WMw6PG4caDU,480.0,490.0,"['Speech', 'Animal', 'Outside, rural or natural']"
WMsGCMfaKbs,220.0,230.0,"['Speech', 'Male speech, man speaking']"
WMQa5nW7jAM,120.0,130.0,"['Clicking', 'Vehicle']"
WMObZJPsnkE,20.0,30.0,"['Speech', 'Burping, eructation']"
3Mpq2dLfxwc,30.0,40.0,"['Music', 'Keys jangling']"
3Mqpvn9WEhE,30.0,40.0,['Water']
3MC74V1HHOo,100.0,110.0,"['Speech', 'Burping, eructation']"
2Xr8KzAxM_M,30.0,40.0,"['Speech', 'Narration, monologue']"
2Xf-IkD0CkQ,30.0,40.0,['Animal']
2Xnc637w_VQ,30.0,40.0,"['Whack, thwack', 'Wood']"
2XNaIIjPyxA,60.0,70.0,"['Speech', 'Laughter']"
2XWvkxl3E6k,21.0,31.0,"['Speech', 'Music', 'Bang']"
2XlDthXE8bU,30.0,40.0,['Creak']
2XTTwY8r20I,240.0,250.0,['Rock music']
2XP6Q2CXB-w,500.0,510.0,['Conversation']
2XFwH-VGWjU,0.0,10.0,"['Speech', 'Laughter', 'Inside, small room']"
2XC0ckiiuq4,50.0,60.0,['Music']
V30BgGfDtjs,0.0,10.0,['Animal']
V3ve42Q8FtY,120.0,130.0,"['Music', 'Rock music']"
V3ZHF9PRvto,30.0,40.0,['Music']
V3_0P-8igD0,120.0,130.0,"['Speech', 'Music', 'Scary music']"
V3Sfz5qCSL4,30.0,40.0,"['Whip', 'Arrow']"
V3Ds9BMB1wI,30.0,40.0,"['Speech', 'Animal']"
ErEzTWbXHzI,10.0,20.0,['Music']
ErZ6S54lpqI,30.0,40.0,"['Speech', 'Female speech, woman speaking']"
